4_1_n_affect_daily,4_2_f_affect_daily,4_nf_daily,aq_score,experiment,plot_4_1_n_affect_daily_x,plot_4_1_n_affect_daily_aq,plot_4_2_f_affect_daily_x,plot_4_2_f_affect_daily_aq
0.0,0.0,0.0,24,5,-0.09840577691587393,24.153352317082014,-0.024253386896382945,24.31673227658046
1.5,1.0,-1.0,22,5,1.5852205231310557,21.76397239144906,1.0623069984888163,21.980083427667225
1.0,1.0,0.125,31,5,0.9521876835781997,31.115389635744457,0.9457186827634976,30.84866416187865
0.0,0.0,1.25,22,5,-0.07176478030321438,22.03622697212401,-0.028720701786819975,21.778272541863707
1.0,-1.0,2.125,22,5,0.9975222989671201,21.843269554626218,-0.9035466656242166,21.7949211111511
1.5,2.0,-0.125,13,5,1.5098424540632804,12.958279460236804,1.9063762903820647,13.176714514698173
2.0,1.0,-0.75,18,5,1.8995370342626532,17.949344831627844,1.0239936266770402,18.19629976029025
1.5,0.0,0.75,31,5,1.525456034784877,31.10233413854784,0.07418936787015268,31.06887880737149
1.0,0.0,1.625,31,5,0.9104614753796948,31.089160269011106,-0.09686788438492751,30.69777696951001
0.0,0.0,0.5,30,5,-0.0802940957831437,29.75028923805173,0.034995568742002645,30.254519425897435
0.5,0.5,0.875,21,5,0.4364425450394868,21.10565057249343,0.47904866881903607,20.990086266450724
1.0,1.0,0.625,26,5,0.9663969193576197,25.8039275421072,0.9872716521385827,26.29669223814272
0.5,1.0,0.75,21,5,0.4629441365320255,21.11251100252511,0.9299117042770715,21.220859412697443
2.0,1.5,1.5,21,5,1.9878970779689613,21.173902883672184,1.478145223558686,21.23747627409432
1.5,1.5,0.125,23,5,1.4095021428193952,22.79654043808628,1.5765274840548815,23.10670550986287
-2.5,-2.5,2.125,34,5,-2.399305628408489,34.28398088042952,-2.5112142869681127,34.13535521936962
2.5,3.0,1.125,40,5,2.4440777506373976,40.02597789774594,2.9375210412661783,40.31920666407094
0.0,3.0,1.25,25,5,0.04905469717227403,25.267510464293352,3.1012856799955983,24.995158368208298
1.0,1.0,0.5,12,5,1.0715093819804007,12.077384424776483,1.0005866403501553,12.135247696833618
1.0,1.5,0.375,26,5,0.9318500031300835,25.724984750548355,1.4889084814622688,25.68366759278017
0.0,1.0,1.625,23,5,-0.02207311074621634,22.85881879621241,0.9773124122647167,22.84188443845192
1.0,3.0,1.25,22,5,1.0571693554513548,22.028304225129396,2.962679887744259,21.934898542541983
1.5,0.0,-0.75,20,5,1.604285891019518,20.256213931317863,-0.08823951714665512,20.293478942857234
0.5,0.5,0.375,23,5,0.5689478012350563,23.119823708881665,0.5282165634817825,23.001335637923244
0.5,0.0,0.75,22,5,0.5550510688452648,21.828662052195753,0.044560245201329104,21.89734721571461
1.0,0.0,-0.375,21,5,0.958153541501137,20.830122571326825,-0.10123401961145034,20.923407014678737
3.0,2.0,0.5,12,5,3.067007556681738,12.224008822011765,1.9196143353761506,11.969382671473655
0.5,0.5,2.25,30,5,0.4739918272269763,30.04870561880214,0.5528779625782267,29.81061681177911
1.0,0.0,1.5,30,5,0.9708259006495946,30.168161626219703,0.0862230338268057,29.92410558321041
0.5,1.0,1.25,14,5,0.5753890068106101,14.318505909005621,0.9663671315955008,13.690238496607272
3.0,3.0,-0.125,14,5,2.9716877302654248,14.05976175073442,2.979837712697486,13.814283422617796
0.0,0.0,0.375,22,5,-0.0995328053058568,21.713588651946342,-0.04510009900121749,22.14351792363153
1.0,0.0,1.125,21,5,1.060710930150804,21.247424038251438,0.03298003099074183,21.08983688624345
0.0,0.5,0.375,20,5,0.019042607552841487,19.929080563103078,0.5729169322486901,20.0455988987857
2.5,2.0,-0.375,13,5,2.4205951780951125,13.09793396710351,1.92506970394672,13.173898817813201
0.5,0.5,1.5,24,5,0.49056758116948657,23.74328059528307,0.5438619417011087,23.83628060217393
2.5,0.0,-1.25,21,5,2.5337018853226283,21.169032587717936,0.028613462367562677,20.756232234637217
1.5,1.0,-0.75,25,5,1.5242357977660994,24.953516588975127,1.086559838284407,25.195853654062805
1.5,1.5,0.125,18,5,1.4827460803943049,17.963796181860634,1.5933255026408688,17.936015005271514
-1.0,2.0,0.875,27,5,-0.9637141385614275,26.69310030014535,1.9128206555428435,27.19771081921909
0.0,0.0,1.125,30,5,0.006370180068382126,30.037086672721987,0.04207964298457754,29.748173771453356
2.0,2.0,0.625,17,5,1.8986194581891336,17.148441256537627,2.081637800777828,17.187822516920967
